transcription_text,start,stop,path
ก็ อีก สี่ งวด ที่ เก้า งวด นี้ หนึ่ง งวด แล้ว ก็ อีก สาม งวด ปิด บัญชี เลย พี่ เนาะ ทั้งหมด นะ ครับ พี่,59.4,63.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/14/52303_c22c2bdc5b903de-50101001528355428-0.wav
ถ้า ปิด บัญชี แล้ว ก็ หมด แล้ว พี่ เนาะ,35.2,36.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/14/52303_c22c2bdc5b903de-50101001528355428-0.wav
พี่ ครับ ของ พี่ เหลือ อีก ประมาณ สี่ งวด ปิด บัญชี แล้ว เนาะ พี่ เนาะ จะ ปิดบัญชี แหละ พี่,29.15,33.24,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/14/52303_c22c2bdc5b903de-50101001528355428-0.wav
มี ไป เนี่ย เดี๋ยว พี่ หา เพิ่ม อาทิตย์ ก็ อยาก จะ ปิด บัญชี และ แปด พัน นี่ พี่ ก็ ยัง พี่ ป่วย ด้วย ไง คือ ออก จาก โรงพยาบาล,93.85,99.54,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/13/52320_11e5f59f57178f8-50101001528351572-0.wav
เพราะ ว่า อยู่ เรา ปิด บัญชี วัน ที่ สิบห้า ครับผม อาทิตย์ นะ,139.4,142.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/10/52306_2b7f5cc15ad91d2-50101001528343272-0.wav
คือ พี่ จะ จ่าย วัน ปิดบัญชี ผม ยัง ไม่ ว่าง เลย,180,182.54,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/10/52304_6b7b5fb7fc600ef-50101001528341196-0.wav
จริง อ่ะ ถ้า ถ้า เลท ไป จน ถึง ใกล้ ปิด บัญชี อ่ะ,123.2,126.49,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/10/52304_6b7b5fb7fc600ef-50101001528341196-0.wav
ผม ปิดบัญชี ก่อนสัก อ่า วัน,67.09,69.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/08/52306_b837832c7a98ae6-50101001528335509-0.wav
ผม ไม่ ได้ ปิด บัญชี สิ้น เดือน ปิด,65.28,66.75,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/07/08/52306_b837832c7a98ae6-50101001528335509-0.wav
อ่า ไอ้ส่วนยอดทองพี่ อ่าจะปิดบัญชีได้แล้วเนาะ ยอด เหลือแค่หมื่นเดียว เนาะพี่เนาะ,41.45,45.94,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/06/17/52303_3a8ccdb4890ccf5-50101001528281719-0.wav
ก็ คือ ปิด บัญชี เลย ครับ เดือน นี้ ก็ ไม่ มี แล้ว เดือน หน้า ก็ ไม่ มี เรียก เก็บ หมด นะ ครับ,89.85,94.29,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/06/15/52316_deceef7eebbb93b-50101001528273479-0.wav
ได้ ค่ะ มัน ได้ มัน จะ ปิด บัญชี เลย,136.05,138.59,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/06/15/52314_2b8c80f8d4e52a5-50101001528275509-0.wav
ถ้า เรา ต้อง ปิด บัญชี ก็ ต้อง ปิด เท่าไหร่ เงี้ย,42.4,44.69,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/17/52312_69f50398f1ab547-50101001528194636-0.wav
อัน นี้ ก็ คือ มี มี โครงการ ที่ จะ ปิด บัญชี เลย หรือ ว่า ยังไง คะ,116.35,119.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/17/52312_69f50398f1ab547-50101001528194636-0.wav
หมาย หมายถึง จะ เอา ยอด ปิด บัญชี เลย หรือ ว่า ยอด อะไร คะ พี่,38.9,41.89,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/17/52312_69f50398f1ab547-50101001528194636-0.wav
ไม่ใช่ ครับ เขา คง ปิด บัญชี ตั้งแต่ เดือน ไหน ไม่ รู้ พนักงาน คำนวณ ให้ เขา,157.9,162.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/17/52311_2ef3e60b7084ad2-50101001528193222-0.wav
ถ้า ยี่สิบ เลย พี่ ไป เป็น ปิดบัญชี แก มัน กลัว ผม กลัว ไม่ ทัน นี่ ยี่สิบ อ่ะ,214.8,218.94,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/16/52303_e18c0e46eb2cdb8-50101001528192674-0.wav
อาจ จะ จ่าย เป็น งวด นึง ปิด บัญชี เดือน ต่อ ไป ก็ ได้,129.65,132.59,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/16/52303_91e172520be106f-50101001528192050-0.wav
ก็ อ๋อ อ่า จ่าย ทั้ง สอง สาม เดือน แล้ว ครับ ปิด บัญชี เลย หรือ ไม่ ก็,124.6,129.59,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/16/52303_91e172520be106f-50101001528192050-0.wav
ถ้า ก่อน น่ะ แล้ว ก็ บริษัทอิออน ณ เวลา ปิดบัญชี ลด ให้ เยอะ นะ แต่ว่า เดี๋ยวนี้ พอดี ซึ่ง แบบ บางที แตก หลาย หลายอย่าง บริษัท เบี้ย ปรับ,62.75,69.89,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/16/52303_91e172520be106f-50101001528192050-0.wav
ครับผม ต่าง ไป ก่อน ก็ ได้ ครับ เพราะ ปิดบัญชี ส่วนลด มาก กว่า,47.8,51.14,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/16/52303_91e172520be106f-50101001528192050-0.wav
อ่า เป็น ช่วง เย็น ก็ ได้ ครับ พี่ ห้า โมง เย็น อะไร ประมาณ นี้ นะ ครับผม จะ ได้ ปิด บัญชี รอบ เดือน นี้ หรือ ยัง,105.05,109.84,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/15/52314_7973e06c26540b9-50101001528185784-0.wav
ถ้า ลูกค้า ได้ รับ รายรับ ใน ส่วน นั้น เนี่ย ดิฉัน แนะนำ ให้ ติดต่อ กลับ มา แล้ว ก็ สอบถาม ยอด ปิด บัญชี อีกครั้ง นึง ดี กว่า,175.92,182.14,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/14/52305_e21b4728262de93-50101001528184809-0.wav
ค่ะ ขอโทษ ที่ ให้ถือ สาย รอ ค่ะ ถ้า ลูกค้า จะ ชำระ ปิด บัญชี ทั้งหมด,102.6,106.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/14/52305_e21b4728262de93-50101001528184809-0.wav
อ๋อ ถ้า ยอด ปัจจุบัน เช็ก ได้ ค่ะ แต่ ถ้า ปิด บัญชี ทั้งหมด อ่ะ ค่ะ ก็ คือ ต้อง เช็ก วัน ต่อ วัน เลย,115.15,120.54,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/12/52317_ecdc4fd5c8a883d-50101001528177982-0.wav
ก็ คือ ยอดนี้ ปิด บัญชี ณ วัน ที่ แปด นะ คะ,174.65,176.89,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/11/52319_c3844a463c19ea5-50101001528174006-0.wav
สาม ร้อย สามร้อย แล้วก็ใกล้ใกล้ปิดบัญชีอีกทีนึง จบ,210.96,214.29,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/11/52304_23fc39b007ce822-50101001528173124-0.wav
ลูก ลูก ห้า นี่ เขา จะ ปิดบัญชี เผื่อ คุณ นะ เดี๋ยว ผม จะ หา ว่า เรา คุย กับ พี่ เค้า แล้ว ก็ เก็บ เงิน สาม หมื่น กว่า ไง เผื่อ เจอ แก,76,84.79,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/11/52302_c09f8d013f8040d-50101001528172826-0.wav
เขา จะ เหมือน ว่า เขา จะ ปิด บัญชี อยู่ เค้า จะ แฟกซ์,56.8,59.94,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/11/52302_31f27df0e2241bc-50101001528172734-0.wav
ล้างล้าง ไอ้ ปิดบัญชี ที่ เรา ค้าง อยู่ เนี่ย ทั้งหมดเลยแล้วก็,148.7,152.19,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52317_b25be5e5a23ef3a-50101001528168774-0.wav
ทั้งหมด เลย นะ คะ หมายถึง จะ ปิด บัญชี ใช่ ไหม คะ,27.2,30.24,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52317_b25be5e5a23ef3a-50101001528168774-0.wav
อ่า จะ ปิด บัญชี หรือ ว่า ยังไง คะ คุณ พี่,20.05,22.89,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52317_b25be5e5a23ef3a-50101001528168774-0.wav
ก็ จะ จัด ทำ ให้ ประวัติ เป็น ปกติ เขา ก็ ต้อง เข้า บ้าน เค้า เปลี่ยน กะ เค้า จะ ปิด บัญชี นี่ พี่ ก็ ต้อง ขึ้น อยู่ กับ ใคร ได้ ไหม พี่,136,151.77,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52315_6756b6acbe0537d-50101001528168114-0.wav
โหล หรือ ปิดบัญชี ภายใน สี่ เลย ได้,276.35,278.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52315_6756b6acbe0537d-50101001528168114-0.wav
เฉพาะ ที่ ค้าง ใช่ มั้ย คะ ไม่ ใช่ ปิด บัญชี ใช่ ไหม คะ,56.25,58.79,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52310_7068abf59081a7f-50101001528168691-0.wav
ค่ะ เอ่อ พี่ %name(ศุภลักษณ์)% ขอโทษ ที่ให้ถือ สาย รอ ค่ะ เดี๋ยว ดิฉัน เอ่อ เช็ค ยอด ปิด บัญชี ให้ เดี๋ยว ภายใน ห้า นาที ติดต่อ เข้า ไป แจ้ง นะ คะ,112.3,119.19,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52305_2c89ec24a88643b-50101001528168255-0.wav
อ๋อ ก็ คือ ลูกค้า จะ ปิด บัญชี เหรอ คะ พี่,58.7,61.07,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/10/52305_2c89ec24a88643b-50101001528168255-0.wav
ก็ คือ ตรง นี้ จะ ต้องการ ปิด บัญชี ของ ค่า งวด,38.9,42.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/05/08/52307_d9e0941f014c2e9-50101001528161763-0.wav
ผม ก็ ไป ปิด บัญชี แล้ว เดือน นี้ ดอกเบี้ย เท่าไหร่ แล้ว เดี๋ยว เดี๋ยว โอเค,69.9,73.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/16/52307_1d6489ba3a2921d-50101001528106105-0.wav
ไอ้ ยอด สาม พัน สอง อ่ะ เดี๋ยว ปรับ ใกล้ ใกล้ ปิด บัญชี ก็ ได้ ก็ คือ ผม ให้ พี่ ได้ ถึง สิบแปด เลย แหละ,141.65,146.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/16/52304_b0d58dd424c9928-50101001528103532-0.wav
สวัสดี ค่ะ %agent(ชนิภา)% จาก collection ขอนแก่น ค่ะ รบกวน ลูกค้า ท่าน นึง ขอ check ยอด ปิด บัญชี ค่ะ,2.25,6.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/12/52319_1792b6290e8df0a-50101001528089163-0.wav
ติดต่อ เรื่อง ยอด ปิด บัญชี เหรอ คะ,29.35,31.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/12/52319_1792b6290e8df0a-50101001528089163-0.wav
เพราะว่ายัง คิด จะ จ่าย อยู่ เพราะ ว่า ใน บัญชี ก็ ดู ได้ นะ คะ ว่า เคย ปิด บัญชี ด้วย,106.1,111.14,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/12/52310_170c345a6b80c34-50101001528089749-0.wav
ผม จะ ได้ปิด บัญชี รอบ เดือน นี้ ให้ เลย นะ ครับ เพราะ ว่า,119.02,121.31,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/10/52314_ae2489b0c128766-50101001528083550-0.wav
ตัวเอง พี่ พี่ จะ ประสาน อย่างงี้ ใจ พี่ อยาก จะ ปิด บัญชี พี่ จะ ให้ ทำ เรื่อง นี่พี่ ต้อง ไป ยื่น ที่ไหน ยังไง,79.55,85.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/09/52302_3fa47184ef937a9-50101001528079140-0.wav
ถ้า จะ ปิด บัญชี นะ ครับ พี่ ต้อง เขียน คำ ร้อง เข้า มา แล้ว ก็ แฟกซ์,92.85,96.52,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/09/52302_3fa47184ef937a9-50101001528079140-0.wav
ได้ ได้ พี่ ขอบคุณ มากมาก ครับ จะ ได้ ปิด บัญชี ให้เลย ครับ สวัสดี ครับ,108.85,112.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/04/08/52314_1841496866e6e34-50101001528077159-0.wav
นะ คะ ตรง นี้ %agent(แสงเดือน)% จะ ขอ อนุญาต สอบถาม ว่า คุณ %name(สิริรัตน์)% เอง เนี่ย จะ ปิด บัญชี หรือ ว่า จะ จ่าย แค่ หนึ่ง งวด คะ,33.09,38.12,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-138-20238001528354222-29367.wav
ค่ะ คุณ ลูกค้า จะ ขอ เช็ก ยอด ปิด บัญชี อ่ะ ค่ะ ใน ส่วน ของ ตอง หก แอล อ่ะ ค่ะ,41.15,45.01,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52314_f0f0a58995dc6ab-50101001527836876-0.wav
ลูกค้า จะ ปิด บัญชี วันนี้ เลย ขอ อนุญาต โอน สาย ครับ,31.12,32.99,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52314_f0f0a58995dc6ab-50101001527836876-0.wav
สวัสดี ครับ %agent(ณรงกร)% จาก ศูนย์ ลูกค้า สัมพันธ์ นะ ครับ ลูกค้า ติดต่อ ต้องการ จะ ชำระ ปิด บัญชี ที่ ยอด ของ ปรับปรุง โครงสร้าง หนี้ ไว้ ครับผม,2.55,8.6,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52314_f0f0a58995dc6ab-50101001527836876-0.wav
ใช่ ใช่ พี่ ใช่ ครับ ปิด บัญชี เป็น ศูนย์ เลย ครับ,104.97,107.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52314_f0f0a58995dc6ab-50101001527836876-0.wav
อ๋อ คือ ว่า จะ ปิด บัญชี ใช่ ไหม ครับ,45.25,47.74,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52314_f0f0a58995dc6ab-50101001527836876-0.wav
ปิดบัญชี ลูกค้า มี ตัวเงิน ปิด บัญชี อยู่ ใช่ มั้ย คะ ตอน นี้ คือ ถ้าให้ แนะนำ ดิฉัน แนะนำ ให้ ปิด บัตร ยัวร์แคช น่ะ,46.45,52.89,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52311_eb85b4f6234983f-50101001527836843-0.wav
พี่ คะ ถ้า เกิด ว่า หนู จะ ปิด บัญชี,39.19,42.09,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/14/52311_eb85b4f6234983f-50101001527836843-0.wav
จะ ได้ ปิด บัญชี รอบนี้ ให้ เลย นะ ครับ เก้า ร้อย สาม สิบ เจ็ด บาท นะ ครับ,57.7,60.92,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/10/52314_3e5837337209b0f-50101001527822206-0.wav
เวลา ปิดบัญชี ปุ๊บ,199.95,201.24,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/10/52306_a56f72065d3ec1c-50101001527822057-0.wav
คือ ว่า การ ปิด บัญชี มัน จะ เป็น อย่าง งี้ ครับ เนาะ,188.9,191.39,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/10/52306_a56f72065d3ec1c-50101001527822057-0.wav
แต่ แต่ ลูกค้า ผม รบกวน แจ้ง ลูกค้า นิดนึง เนาะ การ ปิด บัญชี ของ ทุก สถาบัน การเงิน อ่ะ นะ,168.49,173.64,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/10/52306_a56f72065d3ec1c-50101001527822057-0.wav
ได้ ได้ ค่ะ ก็ แต่ว่า แต่ แต่ว่า ก็ คือ เท่ากับ ว่า ยัง ไม่ ปิด บัญชี เนาะ,47.29,50.91,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/09/52318_2f1497f14aca116-50101001527820023-0.wav
จ่าย ปุ๊บ ก็ ปิด บัญชี จบ,47.57,48.94,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/09/52314_531dd7750e54546-50101001527820671-0.wav
ผม ไม่ มี อำนาจ ใน การ ตัดสิน ใจ ครับ คือ ว่า ลูกค้า ต้อง ทำ เรื่อง ปิด บัญชี มา ก่อน แล้ว ผม ก็ จะ แฟกซ์เอกสาร ไป ที่ สำนักงาน ใหญ่ เขา อ่ะ ครับ,74.64,80.94,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/09/52303_85c9c890e37f6b5-50101001527820405-0.wav
ใช่ ถูกต้อง ครับ ถูกต้อง ครับ ครับ แล้ว ก็ พัก หนึ่ง เดือน ก่อน หลัง จาก นั้น เริ่ม ส่ง ไป อ่าส่ง ไป สัก งวด สอง งวด ก่อน ครับ แล้ว ก็ เดี๋ยว ปิดบัญชี ก็,60.7,69.09,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180600_COLNS_01/2018/06/01/09/52303_85c9c890e37f6b5-50101001527820405-0.wav
ตรง นี้ คือ ประวัติ ของ คุณ ลูกค้า นี่ นะ ตรง นี้ คือ ปิด บัญชี ค้าง ไง คะ,317,320.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-130-40230001528366560-348623.wav
พอดี โทร มา แจ้ง ใน ส่วน ของ ที่ ลูกค้า ส่ง เรื่อง ปิด บัญชี เข้า มา นะ คะ,15.1,19.21,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528365731-46012.wav
ขอ อะไรวะ ส่ง เอกสาร ขอ ขอว่า ปิด บัญชี ปิด บัญชี,141.2,146.25,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528365436-45592.wav
จบ ปิด บัญชี ไป แล้วอ่ะ,130.3,131.84,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528365436-45592.wav
คือ เรา ไม่ ต้อง รอ ตัว แจ้ง ยอด ที่ ว่า %(อ่ะ)%อนุมัติ ปิดบัญชี ลูกค้า สามารถ จ่าย เข้า มา ได้ เลย ค่ะ,99.55,105.52,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528365436-45592.wav
ปิด บัญชี ค่ะ ก็ คือ หลัง จากนี้ไป ประมาณ หนึ่ง เดือน นะ คะ ทาง บริษัท จัด ส่ง เอกสาร ปิด บัญชี ไป ลูกค้า นะ คะ,89.7,95.24,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528365436-45592.wav
พอดี ติดต่อ มา แจ้ง ใน ส่วน ของ เรื่อง ปิดบัญชี ที่ ลูกค้า ส่ง เข้า มา นะ คะ,13.85,18.14,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-139-20239001528365436-45592.wav
เดี๋ยว แจ้ง ผม อีก ที นึง เดี๋ยว ผม จะ check ยอด ปิด บัญชี ให้ คร่าว คร่าว นะ ครับ ก็ คือ จะ เหลือ อีก แค่ หนึ่ง พัน หก ร้อย เก้า สิบ สาม บาท อันนี้ คร่าว คร่าว ก่อน นะ,45.85,54.44,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-43-40143001528363830-344256.wav
จะ เอา ยอด เป็น ยังไง อ่ะ ครับ จะ ปิด บัญชี หรือ ว่า จะ เป็น หนึ่ง งวด ขั้น ต่ำ ดี,32.95,37.34,\\192.168.1.70\Data1\Logger\ACU\AEON_COLLECTION\20180608_COLBKK_TESTSET/20180608/ch-43-40143001528363830-344256.wav
